Lot Area,Overall Qual,Overall Cond,Year Built,Gr Liv Area,Bedroom AbvGr,Garage Cars,SalePrice
5825.0,4.0,5.0,1926.0,747.0,1.0,2.0,79900
7438.0,5.0,8.0,1908.0,1252.0,3.0,2.0,127000
9600.0,5.0,6.0,1961.0,1433.0,3.0,2.0,161000
10858.0,5.0,6.0,1952.0,,2.0,1.0,146500
9600.0,5.0,5.0,1951.0,1216.0,3.0,1.0,135000
10680.0,5.0,3.0,1951.0,2136.0,4.0,2.0,137900
9490.0,6.0,7.0,1941.0,1578.0,3.0,1.0,133000
9462.0,5.0,6.0,1949.0,1728.0,3.0,1.0,137000
9888.0,5.0,6.0,1954.0,936.0,2.0,1.0,121000
8917.0,5.0,5.0,1967.0,1584.0,4.0,2.0,119000
12700.0,6.0,,1964.0,1246.0,3.0,2.0,172000
8500.0,,3.0,1961.0,1235.0,2.0,2.0,98600
14200.0,7.0,6.0,1966.0,2157.0,4.0,2.0,226000
9000.0,5.0,,1954.0,1128.0,2.0,1.0,118000
25419.0,8.0,4.0,1918.0,3112.0,4.0,2.0,235000
9723.0,6.0,7.0,,1008.0,2.0,2.0,135000
7728.0,5.0,6.0,1962.0,1190.0,3.0,2.0,132500
8163.0,5.0,6.0,1959.0,1144.0,3.0,1.0,143000
8400.0,,5.0,1957.0,1364.0,3.0,1.0,132000
11600.0,6.0,5.0,1960.0,1383.0,,1.0,145250
9610.0,6.0,6.0,,1336.0,3.0,2.0,162000
10000.0,5.0,6.0,1956.0,1370.0,3.0,1.0,148000
14850.0,5.0,5.0,1957.0,1092.0,2.0,1.0,141000
10152.0,6.0,6.0,1956.0,1124.0,3.0,1.0,153000
10011.0,5.0,6.0,1957.0,1236.0,2.0,,134450
7032.0,5.0,5.0,1979.0,943.0,2.0,2.0,135960
8092.0,6.0,8.0,1954.0,1050.0,3.0,1.0,156000
11310.0,6.0,5.0,1954.0,1375.0,2.0,2.0,140000
12778.0,5.0,6.0,1952.0,1008.0,2.0,1.0,139500
10170.0,6.0,6.0,1951.0,1575.0,2.0,2.0,155000
7700.0,5.0,7.0,1956.0,1145.0,3.0,2.0,127000
11050.0,5.0,5.0,1956.0,1005.0,2.0,1.0,133500
13600.0,5.0,6.0,1955.0,1056.0,3.0,1.0,125000
15428.0,5.0,6.0,1951.0,,2.0,1.0,142000
21299.0,7.0,,1941.0,,3.0,3.0,167000
13300.0,5.0,5.0,1956.0,1384.0,2.0,2.0,159000
22136.0,5.0,5.0,,2640.0,5.0,3.0,180000
7500.0,6.0,6.0,1947.0,1312.0,3.0,2.0,127000
7000.0,6.0,6.0,1924.0,1310.0,2.0,1.0,112000
10410.0,3.0,8.0,1930.0,713.0,2.0,1.0,99800
5400.0,5.0,7.0,1954.0,833.0,,1.0,117000
5400.0,5.0,6.0,1921.0,1073.0,2.0,1.0,108480
10914.0,3.0,3.0,1929.0,715.0,2.0,2.0,68000
7008.0,4.0,8.0,1900.0,720.0,1.0,,86900
10800.0,5.0,6.0,1920.0,1130.0,2.0,2.0,120000
7200.0,6.0,8.0,1915.0,1595.0,3.0,2.0,155500
10818.0,4.0,4.0,1910.0,1760.0,4.0,2.0,80000
10410.0,,4.0,1915.0,1214.0,3.0,3.0,105000
10800.0,5.0,4.0,1900.0,2414.0,3.0,2.0,160000
,5.0,8.0,1936.0,1466.0,,2.0,170000
8658.0,6.0,5.0,1965.0,1324.0,3.0,2.0,160000
13400.0,5.0,5.0,1966.0,1086.0,3.0,2.0,159950
10184.0,6.0,5.0,1963.0,1146.0,3.0,1.0,165000
9786.0,6.0,7.0,1962.0,1734.0,3.0,2.0,159000
9510.0,6.0,5.0,1962.0,1207.0,3.0,1.0,147000
7800.0,5.0,5.0,1964.0,912.0,2.0,1.0,115000
8910.0,6.0,6.0,1959.0,1194.0,3.0,2.0,159500
7332.0,6.0,6.0,1959.0,864.0,2.0,1.0,120000
,5.0,7.0,1957.0,816.0,2.0,1.0,129900
,6.0,6.0,1961.0,1773.0,3.0,2.0,183000
11650.0,7.0,5.0,1959.0,1472.0,2.0,2.0,157500
18275.0,7.0,8.0,1962.0,2448.0,3.0,2.0,277500
16321.0,5.0,6.0,1957.0,1600.0,2.0,1.0,207500
12144.0,4.0,6.0,1950.0,1521.0,3.0,1.0,147500
10800.0,4.0,4.0,1949.0,1192.0,4.0,0.0,135000
7200.0,5.0,7.0,1950.0,1040.0,2.0,2.0,109500
7200.0,4.0,5.0,1950.0,1040.0,2.0,2.0,109900
7560.0,5.0,5.0,1959.0,1040.0,3.0,,133700
8544.0,3.0,4.0,1950.0,1040.0,2.0,2.0,81400
8544.0,3.0,4.0,1949.0,1040.0,2.0,2.0,87500
8544.0,3.0,4.0,1950.0,1040.0,2.0,2.0,93500
8512.0,,5.0,1960.0,1556.0,4.0,0.0,119000
7945.0,5.0,6.0,1959.0,1150.0,3.0,1.0,141000
7000.0,5.0,4.0,1961.0,1150.0,3.0,1.0,146000
7590.0,6.0,5.0,1966.0,1348.0,3.0,2.0,155000
10205.0,5.0,5.0,1962.0,999.0,3.0,1.0,134500
7400.0,7.0,6.0,1962.0,1045.0,3.0,2.0,120000
7000.0,5.0,6.0,1962.0,864.0,3.0,1.0,105000
7000.0,5.0,5.0,1962.0,1025.0,3.0,0.0,124000
9856.0,5.0,8.0,1900.0,2014.0,5.0,2.0,169000
9906.0,4.0,4.0,1925.0,,3.0,1.0,107000
9600.0,5.0,6.0,1948.0,1668.0,3.0,1.0,135000
5520.0,4.0,6.0,1920.0,1657.0,,1.0,111500
,6.0,8.0,1900.0,1416.0,3.0,2.0,156500
9600.0,,7.0,1925.0,1641.0,,2.0,178000
6451.0,7.0,7.0,1900.0,1428.0,4.0,2.0,139900
3960.0,7.0,8.0,1930.0,1004.0,2.0,1.0,105000
5684.0,6.0,8.0,1930.0,813.0,2.0,1.0,110000
7745.0,4.0,6.0,1900.0,1951.0,4.0,2.0,111500
7741.0,6.0,5.0,1924.0,1032.0,2.0,1.0,108000
,5.0,7.0,1925.0,844.0,2.0,1.0,111500
9000.0,5.0,6.0,1880.0,1750.0,3.0,1.0,124000
7200.0,4.0,5.0,1950.0,864.0,2.0,1.0,105000
4400.0,6.0,8.0,1920.0,1118.0,2.0,2.0,116000
7614.0,3.0,5.0,1905.0,1376.0,2.0,1.0,96900
6000.0,5.0,7.0,1955.0,960.0,3.0,,135500
6000.0,5.0,7.0,1924.0,1566.0,5.0,2.0,139000
7830.0,3.0,5.0,1921.0,492.0,1.0,1.0,61500
9576.0,6.0,7.0,1945.0,1182.0,3.0,1.0,120000
5820.0,3.0,8.0,1955.0,1163.0,3.0,1.0,126175
5747.0,3.0,4.0,1920.0,,2.0,1.0,64000
9142.0,,8.0,1910.0,,4.0,1.0,137000
9600.0,4.0,2.0,1900.0,1774.0,4.0,3.0,87000
,7.0,7.0,1914.0,1768.0,2.0,2.0,163000
6300.0,7.0,6.0,1910.0,2104.0,5.0,2.0,155000
5000.0,5.0,4.0,1900.0,1440.0,3.0,1.0,79000
8850.0,,6.0,1916.0,,3.0,1.0,144000
3600.0,6.0,7.0,1910.0,1368.0,3.0,1.0,114504
7200.0,7.0,7.0,1920.0,,4.0,2.0,157000
11340.0,6.0,5.0,1923.0,1200.0,4.0,1.0,125000
22950.0,10.0,9.0,1892.0,3608.0,4.0,3.0,475000
5976.0,5.0,7.0,,1248.0,2.0,0.0,93500
9750.0,5.0,,1958.0,960.0,3.0,2.0,125000
4761.0,3.0,3.0,1918.0,1020.0,2.0,0.0,64500
7446.0,4.0,5.0,1941.0,788.0,,0.0,100000
6435.0,6.0,5.0,,1577.0,3.0,1.0,140200
11737.0,6.0,7.0,1924.0,1827.0,2.0,1.0,202500
5000.0,6.0,7.0,1947.0,1664.0,3.0,2.0,159000
7800.0,5.0,7.0,1939.0,1118.0,3.0,2.0,119900
6240.0,6.0,,1934.0,1176.0,3.0,2.0,114500
6240.0,5.0,4.0,1936.0,1344.0,3.0,1.0,115000
6120.0,3.0,5.0,1930.0,1162.0,3.0,1.0,75000
6120.0,5.0,,1925.0,1015.0,3.0,1.0,88000
6240.0,4.0,5.0,1947.0,912.0,2.0,0.0,80500
6240.0,5.0,6.0,1928.0,1576.0,3.0,1.0,149000
6120.0,5.0,7.0,1930.0,1324.0,3.0,1.0,110000
6000.0,6.0,6.0,1925.0,1103.0,2.0,2.0,110500
6000.0,5.0,7.0,1921.0,616.0,2.0,1.0,89000
6380.0,5.0,6.0,1922.0,1048.0,,1.0,113000
11672.0,5.0,5.0,1925.0,816.0,2.0,1.0,109000
33120.0,6.0,5.0,1962.0,2486.0,5.0,2.0,220000
9873.0,4.0,5.0,1970.0,960.0,3.0,2.0,129000
5310.0,,8.0,1910.0,1635.0,2.0,,117000
4118.0,4.0,4.0,1941.0,693.0,2.0,0.0,52500
10320.0,,5.0,1924.0,1430.0,3.0,2.0,107000
7518.0,5.0,8.0,1910.0,1330.0,3.0,1.0,116500
9000.0,5.0,4.0,,819.0,2.0,,72000
8600.0,6.0,6.0,1937.0,1376.0,3.0,1.0,119500
7200.0,5.0,6.0,,1360.0,2.0,1.0,125500
9786.0,3.0,4.0,1922.0,1077.0,3.0,1.0,91000
,6.0,8.0,1935.0,754.0,2.0,0.0,84500
7200.0,6.0,6.0,1930.0,984.0,3.0,1.0,90000
,5.0,5.0,1951.0,1422.0,3.0,1.0,137500
11136.0,6.0,5.0,1964.0,1921.0,4.0,2.0,150000
21370.0,5.0,5.0,1950.0,1640.0,3.0,2.0,131000
6930.0,5.0,4.0,1958.0,1352.0,3.0,1.0,130000
8250.0,5.0,7.0,1935.0,1032.0,2.0,1.0,125000
5220.0,5.0,3.0,1936.0,879.0,2.0,1.0,80000
5500.0,7.0,,2004.0,1073.0,2.0,1.0,157000
11235.0,4.0,5.0,1963.0,1382.0,3.0,2.0,148000
10791.0,4.0,5.0,1967.0,1296.0,2.0,2.0,90000
8414.0,,8.0,1963.0,1068.0,3.0,1.0,154500
11327.0,5.0,6.0,1967.0,1064.0,3.0,2.0,153600
11777.0,5.0,6.0,1966.0,1320.0,3.0,2.0,164500
,,,1964.0,934.0,2.0,1.0,132000
9000.0,5.0,6.0,1966.0,1059.0,3.0,1.0,142500
11553.0,5.0,5.0,1968.0,1159.0,3.0,1.0,158000
7844.0,6.0,7.0,1978.0,1400.0,3.0,2.0,149500
9535.0,5.0,5.0,1967.0,1458.0,3.0,2.0,165000
10335.0,5.0,,1968.0,1721.0,3.0,2.0,180000
,6.0,,1978.0,1040.0,3.0,2.0,160500
9662.0,5.0,4.0,1977.0,1967.0,6.0,2.0,156500
8235.0,,4.0,1977.0,1949.0,6.0,,157000
13650.0,5.0,5.0,1958.0,1920.0,4.0,2.0,172500
13125.0,5.0,4.0,1957.0,1803.0,3.0,,155000
17920.0,5.0,4.0,1955.0,1779.0,3.0,2.0,170000
17529.0,5.0,5.0,,872.0,2.0,1.0,105000
10246.0,4.0,9.0,1965.0,960.0,0.0,1.0,145000
14175.0,5.0,6.0,1956.0,1437.0,3.0,2.0,168000
20355.0,7.0,6.0,1967.0,,2.0,2.0,278000
13050.0,5.0,6.0,1963.0,1000.0,1.0,2.0,164000
15593.0,7.0,4.0,,2287.0,3.0,2.0,225000
10820.0,5.0,7.0,1971.0,810.0,2.0,,130000
13350.0,5.0,5.0,1974.0,894.0,3.0,2.0,142500
1700.0,7.0,5.0,1980.0,1700.0,2.0,1.0,148400
5271.0,7.0,5.0,1986.0,1453.0,2.0,,190000
9375.0,4.0,5.0,1954.0,1350.0,3.0,2.0,146000
6488.0,5.0,5.0,1942.0,1150.0,3.0,1.0,128000
7800.0,5.0,8.0,1948.0,2008.0,3.0,1.0,225000
19690.0,6.0,7.0,1966.0,2201.0,4.0,2.0,274970
19950.0,6.0,7.0,1928.0,2009.0,4.0,3.0,235000
19800.0,6.0,8.0,1935.0,3672.0,5.0,2.0,415000
11679.0,5.0,5.0,1962.0,1560.0,3.0,2.0,182000
12048.0,5.0,6.0,1952.0,1488.0,3.0,2.0,135000
10519.0,5.0,8.0,1955.0,1057.0,3.0,1.0,137000
9525.0,,4.0,1954.0,1855.0,4.0,1.0,136900
9525.0,6.0,5.0,1953.0,1609.0,5.0,1.0,149900
,5.0,7.0,1952.0,1148.0,2.0,1.0,123500
8335.0,5.0,5.0,1954.0,1124.0,3.0,0.0,93000
7585.0,5.0,3.0,1948.0,,4.0,1.0,91500
11200.0,6.0,5.0,1985.0,1298.0,3.0,2.0,180000
12128.0,6.0,4.0,1989.0,2559.0,4.0,2.0,209000
9554.0,8.0,5.0,1993.0,1911.0,3.0,2.0,215000
9069.0,6.0,8.0,1993.0,1440.0,2.0,4.0,224500
11003.0,7.0,5.0,2005.0,1876.0,3.0,3.0,229800
7488.0,7.0,5.0,2005.0,1208.0,2.0,2.0,183600
7406.0,7.0,5.0,2006.0,1220.0,2.0,2.0,194000
6762.0,7.0,5.0,2006.0,1294.0,2.0,2.0,193879
11210.0,7.0,5.0,2005.0,1614.0,3.0,3.0,221500
8990.0,,5.0,2006.0,1498.0,2.0,2.0,204900
8760.0,7.0,5.0,2006.0,1962.0,3.0,3.0,239799
13377.0,6.0,5.0,2006.0,1846.0,3.0,2.0,233555
11645.0,7.0,5.0,2005.0,1734.0,3.0,2.0,260000
11645.0,8.0,5.0,2005.0,1590.0,2.0,3.0,294900
10984.0,7.0,5.0,2005.0,1809.0,3.0,2.0,209700
9316.0,7.0,5.0,2005.0,1614.0,3.0,2.0,225000
9316.0,,5.0,2005.0,1596.0,3.0,2.0,181000
10041.0,8.0,5.0,1992.0,1915.0,3.0,2.0,220000
36500.0,5.0,5.0,1964.0,1582.0,4.0,2.0,190000
21453.0,6.0,,1969.0,988.0,1.0,2.0,180000
70761.0,7.0,5.0,1975.0,1533.0,2.0,2.0,280000
12000.0,6.0,5.0,1968.0,1388.0,3.0,2.0,158900
8846.0,5.0,5.0,1996.0,914.0,2.0,2.0,148000
13015.0,5.0,6.0,1996.0,1100.0,3.0,2.0,145000
12438.0,6.0,5.0,1995.0,1499.0,3.0,2.0,187000
8685.0,7.0,5.0,1998.0,1425.0,3.0,2.0,193000
13568.0,5.0,5.0,1995.0,990.0,3.0,2.0,156000
9100.0,7.0,5.0,2000.0,1525.0,3.0,,235000
9236.0,6.0,5.0,,1494.0,3.0,2.0,217000
10264.0,7.0,5.0,1999.0,1588.0,3.0,2.0,214000
9272.0,7.0,5.0,1999.0,,3.0,2.0,196000
13426.0,7.0,5.0,1999.0,1779.0,3.0,2.0,217000
13450.0,7.0,5.0,2002.0,1861.0,3.0,2.0,200000
,7.0,5.0,2002.0,1776.0,3.0,2.0,192500
13704.0,7.0,5.0,2001.0,1541.0,3.0,3.0,205000
10780.0,5.0,5.0,1976.0,954.0,3.0,2.0,132500
8340.0,6.0,,1977.0,1388.0,3.0,1.0,157500
10385.0,6.0,6.0,1978.0,1282.0,3.0,3.0,174000
9920.0,5.0,6.0,1969.0,971.0,3.0,1.0,128500
9560.0,5.0,7.0,1972.0,864.0,3.0,1.0,128500
9800.0,5.0,7.0,1972.0,894.0,3.0,2.0,149900
7200.0,5.0,8.0,1972.0,864.0,3.0,1.0,119900
3612.0,6.0,5.0,1993.0,1320.0,,2.0,137000
11367.0,8.0,5.0,2002.0,1989.0,3.0,2.0,255000
9930.0,7.0,5.0,2002.0,1762.0,3.0,2.0,222000
9468.0,6.0,5.0,1999.0,1755.0,3.0,2.0,214000
11088.0,8.0,5.0,,1358.0,1.0,2.0,220000
14781.0,8.0,5.0,2001.0,1787.0,,3.0,275000
8726.0,,5.0,2002.0,1909.0,4.0,2.0,197000
8125.0,7.0,5.0,2002.0,1654.0,3.0,3.0,230000
10566.0,8.0,5.0,1999.0,2214.0,3.0,3.0,268500
,7.0,5.0,1996.0,2049.0,4.0,2.0,210900
11250.0,7.0,5.0,1998.0,,3.0,3.0,227000
11250.0,7.0,5.0,1995.0,1995.0,4.0,2.0,237000
9750.0,7.0,6.0,1998.0,2097.0,3.0,2.0,274300
9100.0,7.0,5.0,2004.0,1836.0,3.0,2.0,216837
4435.0,6.0,5.0,2003.0,848.0,1.0,2.0,133000
4435.0,6.0,5.0,2004.0,848.0,1.0,2.0,155900
15611.0,8.0,5.0,2006.0,1919.0,3.0,2.0,233230
8810.0,,5.0,2003.0,1390.0,3.0,2.0,207000
12393.0,7.0,5.0,2004.0,1948.0,4.0,2.0,195000
9135.0,6.0,5.0,2003.0,1700.0,3.0,2.0,200000
,7.0,5.0,2006.0,,3.0,2.0,203160
8400.0,7.0,5.0,2005.0,1611.0,3.0,2.0,195800
10084.0,7.0,5.0,2005.0,1552.0,,3.0,212900
11645.0,7.0,5.0,2004.0,1720.0,3.0,2.0,196500
8772.0,7.0,5.0,2005.0,1336.0,3.0,2.0,198000
8846.0,6.0,5.0,2005.0,1500.0,,2.0,173900
8461.0,6.0,5.0,,1456.0,3.0,2.0,163990
8767.0,7.0,5.0,2005.0,1310.0,3.0,2.0,164990
,4.0,6.0,1910.0,1436.0,3.0,2.0,98000
17755.0,5.0,4.0,1959.0,1466.0,3.0,2.0,149900
8877.0,4.0,5.0,1951.0,1220.0,2.0,,102000
7840.0,6.0,5.0,1975.0,1012.0,4.0,0.0,127500
9400.0,6.0,5.0,,980.0,4.0,0.0,127500
16133.0,5.0,4.0,1969.0,1176.0,2.0,1.0,119900
,7.0,5.0,2003.0,1724.0,3.0,2.0,196500
8050.0,6.0,5.0,2002.0,914.0,2.0,0.0,117250
11060.0,7.0,5.0,2003.0,2314.0,3.0,2.0,229000
3675.0,,,2005.0,1072.0,2.0,2.0,145000
3675.0,6.0,5.0,2005.0,1072.0,2.0,2.0,140000
3675.0,6.0,5.0,2005.0,1072.0,2.0,2.0,142500
2522.0,7.0,5.0,2004.0,1709.0,3.0,2.0,134000
2522.0,7.0,5.0,2004.0,1709.0,,2.0,130000
2522.0,6.0,5.0,2004.0,1709.0,3.0,2.0,130000
2522.0,7.0,5.0,2004.0,1709.0,3.0,2.0,137500
3363.0,7.0,5.0,2004.0,1708.0,3.0,2.0,130000
6956.0,4.0,7.0,1948.0,936.0,3.0,1.0,97900
7822.0,6.0,3.0,1915.0,1338.0,3.0,2.0,92000
8707.0,4.0,5.0,1924.0,1669.0,4.0,1.0,107000
8410.0,,3.0,1910.0,1184.0,5.0,0.0,81000
9738.0,5.0,7.0,,1221.0,4.0,1.0,104900
8172.0,5.0,7.0,1955.0,,2.0,2.0,115000
16012.0,4.0,4.0,1954.0,1482.0,3.0,2.0,125000
8248.0,5.0,7.0,1918.0,1250.0,3.0,1.0,116000
8248.0,4.0,4.0,1922.0,1414.0,3.0,0.0,83000
6204.0,4.0,5.0,1912.0,2230.0,5.0,1.0,118500
8088.0,2.0,3.0,1922.0,498.0,1.0,1.0,35000
11388.0,4.0,7.0,1910.0,1273.0,3.0,1.0,121000
7082.0,5.0,8.0,1916.0,1928.0,5.0,0.0,160000
8400.0,6.0,5.0,1940.0,1595.0,2.0,1.0,140000
10890.0,5.0,5.0,1938.0,1551.0,3.0,1.0,137000
6430.0,6.0,6.0,1945.0,1340.0,3.0,1.0,128000
,7.0,8.0,1926.0,1479.0,3.0,1.0,160000
13132.0,5.0,5.0,,1784.0,4.0,1.0,138887
4899.0,,8.0,1920.0,1510.0,3.0,1.0,149000
6000.0,5.0,5.0,1926.0,1522.0,4.0,0.0,102000
9399.0,7.0,8.0,1919.0,,4.0,1.0,167000
7588.0,7.0,6.0,1920.0,1802.0,4.0,1.0,200100
10164.0,5.0,5.0,1939.0,1465.0,3.0,1.0,131000
6191.0,5.0,4.0,1941.0,1288.0,4.0,1.0,112000
9550.0,7.0,5.0,1915.0,,3.0,3.0,140000
21780.0,6.0,5.0,1920.0,1550.0,3.0,1.0,195000
11435.0,8.0,7.0,1929.0,1517.0,3.0,2.0,230000
12400.0,5.0,6.0,1940.0,1717.0,,1.0,194000
11600.0,4.0,5.0,1922.0,1180.0,,1.0,137500
11500.0,,7.0,1936.0,2057.0,3.0,1.0,250000
8170.0,7.0,7.0,1929.0,1671.0,,2.0,218000
16560.0,6.0,8.0,1932.0,,4.0,2.0,239000
12320.0,7.0,7.0,1932.0,1609.0,3.0,3.0,199500
14210.0,6.0,7.0,1930.0,1801.0,3.0,2.0,210000
14115.0,6.0,7.0,1956.0,1811.0,,2.0,230000
12984.0,5.0,6.0,1977.0,,3.0,2.0,217500
15600.0,5.0,7.0,1950.0,2315.0,4.0,1.0,257000
15750.0,5.0,5.0,1953.0,1336.0,2.0,1.0,157000
16381.0,6.0,5.0,1969.0,1844.0,3.0,,223000
7288.0,5.0,6.0,1942.0,976.0,2.0,1.0,102000
7000.0,6.0,7.0,1926.0,1285.0,3.0,2.0,145400
8534.0,4.0,4.0,1925.0,672.0,2.0,,72000
7030.0,4.0,6.0,1925.0,641.0,2.0,1.0,85000
8765.0,4.0,6.0,,,2.0,1.0,106500
9060.0,6.0,5.0,1957.0,1638.0,4.0,1.0,139000
11040.0,4.0,,1920.0,1336.0,3.0,1.0,108000
12366.0,3.0,5.0,1945.0,,2.0,0.0,51689
9000.0,2.0,3.0,1949.0,480.0,1.0,1.0,35311
9000.0,5.0,6.0,1951.0,1396.0,4.0,0.0,115000
8520.0,3.0,5.0,1916.0,,2.0,0.0,78000
5748.0,8.0,5.0,2005.0,1778.0,2.0,2.0,375000
3842.0,8.0,5.0,2004.0,1646.0,2.0,2.0,300000
23580.0,6.0,6.0,1979.0,1625.0,3.0,2.0,242500
8385.0,6.0,5.0,1978.0,1664.0,4.0,2.0,145000
9116.0,8.0,5.0,2001.0,1491.0,3.0,2.0,209000
10530.0,6.0,5.0,1977.0,1004.0,2.0,2.0,135000
,6.0,6.0,1975.0,1210.0,3.0,2.0,148000
11070.0,7.0,5.0,1988.0,1959.0,5.0,3.0,171000
26178.0,7.0,5.0,1989.0,2519.0,4.0,2.0,335000
8239.0,7.0,5.0,1986.0,1295.0,2.0,1.0,230000
50102.0,6.0,5.0,1958.0,1650.0,2.0,2.0,250764
16669.0,8.0,6.0,1981.0,1707.0,2.0,2.0,228000
13811.0,,6.0,1987.0,1137.0,2.0,2.0,176000
8049.0,7.0,5.0,1990.0,1339.0,2.0,2.0,180000
11170.0,7.0,5.0,1990.0,2514.0,4.0,2.0,250000
8098.0,6.0,5.0,2000.0,1403.0,2.0,2.0,202000
14331.0,8.0,5.0,2002.0,1800.0,3.0,3.0,312500
13618.0,8.0,5.0,,1960.0,3.0,3.0,320000
11443.0,8.0,5.0,2005.0,2028.0,2.0,,369900
11577.0,9.0,5.0,2005.0,1838.0,3.0,,359900
31250.0,1.0,3.0,1951.0,1600.0,3.0,1.0,81500
7020.0,7.0,5.0,1997.0,1368.0,2.0,4.0,215000
4500.0,6.0,5.0,1998.0,,2.0,2.0,164000
4500.0,6.0,5.0,1998.0,1337.0,2.0,2.0,153500
17217.0,5.0,5.0,2006.0,1140.0,3.0,,84500
2665.0,5.0,6.0,1977.0,1304.0,3.0,,104500
2665.0,5.0,6.0,1977.0,1475.0,4.0,1.0,127000
3964.0,6.0,4.0,1973.0,2521.0,5.0,2.0,151400
10172.0,5.0,,1968.0,874.0,3.0,1.0,126500
11836.0,5.0,5.0,1970.0,1652.0,4.0,3.0,146500
1470.0,4.0,6.0,1970.0,630.0,1.0,0.0,73000
1484.0,4.0,4.0,1972.0,1092.0,3.0,1.0,79400
13384.0,5.0,5.0,1969.0,1360.0,3.0,1.0,140000
1533.0,5.0,7.0,1970.0,630.0,,0.0,92000
1533.0,4.0,5.0,1970.0,1092.0,3.0,1.0,87550
1526.0,4.0,5.0,1970.0,1092.0,3.0,0.0,79500
1936.0,4.0,7.0,1970.0,1092.0,3.0,0.0,90500
1894.0,4.0,5.0,1970.0,,3.0,,71000
12640.0,6.0,5.0,1976.0,1728.0,4.0,2.0,150900
9297.0,5.0,5.0,1976.0,1728.0,4.0,2.0,188000
17400.0,5.0,5.0,1977.0,,3.0,2.0,160000
20000.0,5.0,7.0,1960.0,1224.0,,2.0,131000
7937.0,6.0,6.0,1984.0,1003.0,3.0,2.0,142500
8885.0,5.0,5.0,1983.0,902.0,2.0,2.0,131000
10441.0,5.0,5.0,1992.0,970.0,3.0,0.0,132000
10010.0,5.0,5.0,1974.0,1389.0,2.0,2.0,170000
9627.0,7.0,5.0,1993.0,,3.0,3.0,188000
